,date,cny,eur,gbp,jpy,snp_index,snp_daily_return,vix,vxo
1830,20170410,0.00899806,1.2427,1.0599,0.14482,2357.16,0.000688,14.05,11.81
1831,20170411,0.00911536,1.24875,1.06285,0.144865,2353.78,-0.001434,15.07,12.75
1832,20170412,0.00913117,1.25105,1.062,0.145081,2344.93,-0.00376,15.77,13.03
1833,20170413,0.00915458,1.2518,1.06255,0.145285,2328.95,-0.006815,15.96,14.4
1834,20170417,0.00922722,1.2594,1.0664,0.145193,2349.01,0.008613,14.66,13.29
1835,20170418,0.00920133,1.2764,1.06985,0.145239,2342.19,-0.002903,14.42,13.02
1836,20170419,0.00917557,1.28105,1.07145,0.145203,2338.17,-0.001716,14.93,13.87
1837,20170420,0.00915877,1.28415,1.07665,0.145266,2355.84,0.007557,14.15,12.67
1838,20170421,0.00916674,1.2777,1.0688,0.145283,2348.69,-0.003035,14.63,13.36
1839,20170424,0.00909877,1.27765,1.0862,0.145218,2374.15,0.01084,10.84,9.42
1840,20170425,0.00901876,1.28255,1.0926,0.145222,2388.61,0.006091,10.76,8.62
1841,20170426,0.00896017,1.28555,1.08765,0.145121,2387.45,-0.000486,10.85,9.65
1842,20170427,0.00899402,1.2896,1.08665,0.145089,2388.77,0.000553,10.36,9.93
1843,20170428,0.00897102,1.29375,1.08895,0.144982,2384.2,-0.001913,10.82,9.25
1844,20170501,0.00895897,1.29285,1.09175,0.144982,2388.33,0.001732,10.11,9.13
1845,20170502,0.00891822,1.29245,1.09015,0.144997,2391.17,0.001189,10.59,10.19
1846,20170503,0.00890194,1.2898,1.0908,0.1451,2388.13,-0.001271,10.68,9.63
1847,20170504,0.00887193,1.29155,1.0946,0.144991,2389.52,0.000582,10.46,10.56
1848,20170505,0.00887823,1.296,1.09875,0.144928,2399.29,0.004089,10.57,9.93
1849,20170508,0.00886761,1.2941,1.0932,0.144858,2399.38,3.80E-05,9.77,9.61
1850,20170509,0.00876463,1.295,1.0891,0.144812,2396.92,-0.001025,9.96,9.44
1851,20170510,0.00876962,1.2949,1.0869,0.144852,2399.63,0.001131,10.21,9.48
1852,20170511,0.00879469,1.2877,1.0868,0.144854,2394.44,-0.002163,10.6,9.91
1853,20170512,0.00883119,1.28905,1.0923,0.144867,2390.9,-0.001478,10.4,9.56
1854,20170515,0.00880166,1.29175,1.09785,0.14498,2402.32,0.004776,10.42,9.51
1855,20170516,0.00884917,1.29185,1.10835,0.145144,2400.67,-0.000687,10.65,10.12
1856,20170517,0.00898432,1.29725,1.11465,0.145117,2357.03,-0.018178,15.59,13.88
1857,20170518,0.0090005,1.29985,1.11265,0.145134,2365.72,0.003687,14.66,12.69
1858,20170519,0.00896539,1.30245,1.1195,0.145083,2381.73,0.006767,12.04,11.07
1859,20170522,0.00900617,1.30155,1.12485,0.145087,2394.02,0.00516,10.93,9.59
1860,20170523,0.0090013,1.298,1.12295,0.145144,2398.42,0.001838,10.72,9.54
1861,20170524,0.00892738,1.2949,1.1184,0.145121,2404.39,0.002489,10.02,8.97
1862,20170525,0.00893935,1.2945,1.1213,0.145599,2415.07,0.004442,9.99,9.26
1863,20170526,0.00898917,1.27905,1.1184,0.145751,2415.82,0.000311,9.81,9.16
1864,20170530,0.00901063,1.2861,1.11775,0.145751,2412.91,-0.001205,10.38,9.4
1865,20170531,0.00904282,1.29095,1.1245,0.146606,2411.8,-0.00046,10.41,8.74
1866,20170601,0.00898876,1.2901,1.12255,0.146953,2430.06,0.007571,9.89,9.15
1867,20170602,0.00905387,1.28825,1.1275,0.146709,2439.07,0.003708,9.75,9.02
1868,20170605,0.00905428,1.29325,1.12525,0.147037,2436.1,-0.001218,10.07,8.99
1869,20170606,0.00914119,1.28935,1.12655,0.14713,2429.33,-0.002779,10.45,9.73
1870,20170607,0.00914537,1.29595,1.12625,0.14718,2433.14,0.001568,10.39,9.49
1871,20170608,0.00907935,1.2948,1.1222,0.147197,2433.79,0.000267,10.16,9.42
1872,20170609,0.00903465,1.27415,1.1184,0.147076,2431.77,-0.00083,10.7,10.39
1873,20170612,0.00910622,1.26735,1.1202,0.1471,2429.39,-0.000979,11.46,9.36
1874,20170613,0.00909504,1.27305,1.12065,0.1471,2440.35,0.004511,10.42,9.06
1875,20170614,0.00917726,1.2787,1.12785,0.147126,2437.92,-0.000996,10.64,9.09
1876,20170615,0.00904282,1.27615,1.115,0.147113,2432.46,-0.00224,10.9,9.73
1877,20170616,0.00903506,1.28025,1.11985,0.146761,2433.15,0.000284,10.38,8.89
1878,20170619,0.00898674,1.27565,1.1168,0.146692,2453.46,0.008347,10.37,8.53
1879,20170620,0.00895415,1.2617,1.11265,0.146492,2437.03,-0.006697,10.86,9.33
1880,20170621,0.00896339,1.26645,1.1143,0.146432,2435.61,-0.000583,10.75,10.6
1881,20170622,0.0089815,1.2661,1.11575,0.146394,2434.5,-0.000456,10.48,9.23
1882,20170623,0.00898634,1.2738,1.12,0.146227,2438.3,0.001561,10.02,9.78
1883,20170626,0.00897465,1.2739,1.1202,0.146239,2439.07,0.000316,9.9,8.36
1884,20170627,0.00891147,1.2777,1.12865,0.146817,2419.38,-0.008073,11.06,9.99
1885,20170628,0.00891782,1.29385,1.1363,0.147067,2440.69,0.008808,10.03,8.61
1886,20170629,0.00888178,1.2997,1.14265,0.147499,2419.7,-0.0086,11.44,10.43
1887,20170630,0.00889996,1.29895,1.14055,0.147504,2423.41,0.001533,11.18,10.13
1888,20170703,0.00882574,1.2937,1.1368,0.147267,2429.01,0.002311,11.22,10.04
1889,20170705,0.00882807,1.29245,1.1329,0.147078,2432.54,0.001453,11.07,9.73
1890,20170706,0.00883587,1.29485,1.14055,0.146987,2409.75,-0.009369,12.54,12.16
1891,20170707,0.0087727,1.2881,1.1391,0.147061,2425.18,0.006403,11.19,9.97
1892,20170710,0.00875695,1.2863,1.13885,0.147022,2427.43,0.000928,11.11,8.93
1893,20170711,0.00873515,1.2842,1.1419,0.147044,2425.53,-0.000783,10.89,9.3
1894,20170712,0.00884486,1.28885,1.14195,0.14733,2443.25,0.007306,10.3,10.36
1895,20170713,0.00881795,1.29335,1.1404,0.147462,2447.83,0.001875,9.9,8.4
1896,20170714,0.00887902,1.30845,1.14475,0.147403,2459.27,0.004674,9.51,8.64
1897,20170717,0.00886485,1.30685,1.1471,0.147713,2459.14,-5.30E-05,9.82,8.07
1898,20170718,0.00894334,1.3019,1.15815,0.147973,2460.61,0.000598,9.89,9.22
1899,20170719,0.00895255,1.30415,1.15185,0.148028,2473.83,0.005373,9.79,8.89
1900,20170720,0.00894654,1.2985,1.1634,0.147745,2473.45,-0.000154,9.58,9
1901,20170721,0.00899888,1.29895,1.1657,0.147756,2472.54,-0.000368,9.36,7.77
1902,20170724,0.0090009,1.3047,1.16435,0.148135,2469.91,-0.001064,9.43,7.87
1903,20170725,0.00896017,1.30485,1.1662,0.148124,2477.13,0.002923,9.43,6.32
1904,20170726,0.00892977,1.30555,1.16305,0.148043,2477.83,0.000283,9.6,7.56
1905,20170727,0.00895977,1.3085,1.1666,0.148421,2475.42,-0.000973,10.11,8.39
1906,20170728,0.00901266,1.3119,1.1747,0.148306,2472.1,-0.001341,10.29,8.26
1907,20170731,0.00905018,1.31835,1.179,0.148613,2470.3,-0.000728,10.26,8.65
1908,20170801,0.00907812,1.32315,1.181,0.148834,2476.35,0.002449,10.09,7.7
1909,20170802,0.00905879,1.3224,1.1857,0.148761,2477.57,0.000493,10.28,8.2
1910,20170803,0.00908554,1.3142,1.1879,0.148736,2472.16,-0.002184,10.44,8.46
1911,20170804,0.00901835,1.3038,1.17515,0.148856,2476.83,0.001889,10.03,8.9
1912,20170807,0.00902323,1.3023,1.17955,0.148847,2480.91,0.001647,9.93,8.55
1913,20170808,0.0090269,1.2959,1.1737,0.149169,2474.92,-0.002414,10.96,9.03
1914,20170809,0.00908967,1.2991,1.1742,0.149716,2474.02,-0.000364,11.11,9.09
1915,20170810,0.00914369,1.2989,1.17495,0.150148,2438.21,-0.014474,16.04,13.86
1916,20170811,0.00916212,1.2977,1.17915,0.149995,2441.32,0.001276,15.51,12.87
1917,20170814,0.00913492,1.29855,1.17835,0.149954,2465.84,0.010044,12.33,9.6
1918,20170815,0.00904527,1.28535,1.17185,0.14975,2464.61,-0.000499,12.04,9.46
1919,20170816,0.00902527,1.28715,1.1704,0.149365,2468.11,0.00142,11.74,9.37
1920,20170817,0.00909711,1.2888,1.17425,0.149862,2430.01,-0.015437,15.55,12.82
1921,20170818,0.00919075,1.28575,1.17505,0.14971,2425.55,-0.001835,14.26,12.91
1922,20170821,0.00919498,1.2906,1.18175,0.149925,2428.37,0.001163,13.19,11.8
1923,20170822,0.00913701,1.28345,1.17645,0.15015,2452.51,0.009941,11.35,10.04
1924,20170823,0.00917095,1.2795,1.1815,0.150069,2444.04,-0.003454,12.25,10.9
1925,20170824,0.00914369,1.27985,1.1805,0.150134,2438.97,-0.002074,12.23,11.25
1926,20170825,0.0091529,1.28785,1.1872,0.150049,2443.05,0.001673,11.28,10.28
1927,20170828,0.00915667,1.2929,1.19555,0.150773,2444.24,0.000487,11.32,10.05
1928,20170829,0.0091954,1.2949,1.2026,0.151573,2446.3,0.000843,11.7,9.93
1929,20170830,0.00907276,1.29215,1.19155,0.151685,2457.59,0.004615,11.22,9.75
1930,20170831,0.00908595,1.28855,1.1889,0.151586,2471.65,0.005721,10.59,9.26
1931,20170901,0.00907482,1.29735,1.1879,0.152242,2476.55,0.001982,10.13,8.94
1932,20170905,0.00918653,1.3028,1.19225,0.152634,2457.85,-0.007551,12.23,10.84
1933,20170906,0.00918907,1.307,1.1938,0.153266,2465.54,0.003129,11.63,9.81
1934,20170907,0.00922126,1.311,1.20075,0.153832,2465.1,-0.000178,11.55,9.84
1935,20170908,0.00926741,1.3184,1.20205,0.154691,2461.43,-0.001489,12.12,10.76
